"METRIC","MODEL","ID","AUC","TIMERANGE","LAST_TIME","QUANT25","QUANT75","IQR","OUTLIER","METHOD"
"LAC","B-LR","B-LR 07",-82.1876712328767,"AUC EOS
to 3rd Bleed",48,-75.907763249478,-1.34684782608694,74.5609154233911,"NO","REL AUC"
"LAC","B-LR","B-LR 08",-78.3668539325843,"AUC EOS
to 3rd Bleed",48,-75.907763249478,-1.34684782608694,74.5609154233911,"NO","REL AUC"
"LAC","B-LR","B-LR 09",-85.3673469387755,"AUC EOS
to 3rd Bleed",48,-75.907763249478,-1.34684782608694,74.5609154233911,"NO","REL AUC"
"LAC","B-LR","B-LR 13",-120.865354330709,"AUC EOS
to 3rd Bleed",48,-75.907763249478,-1.34684782608694,74.5609154233911,"NO","REL AUC"
"LAC","B-LR","B-LR 14",106.906896551724,"AUC EOS
to 3rd Bleed",48,-75.907763249478,-1.34684782608694,74.5609154233911,"NO","REL AUC"
"LAC","B-LR","B-LR 15",26.0882978723404,"AUC EOS
to 3rd Bleed",24,-75.907763249478,-1.34684782608694,74.5609154233911,"NO","REL AUC"
"LAC","B-LR","B-LR 16",-37.3910256410256,"AUC EOS
to 3rd Bleed",24,-75.907763249478,-1.34684782608694,74.5609154233911,"NO","REL AUC"
"LAC","B-LR","B-LR 17",92.1686274509804,"AUC EOS
to 3rd Bleed",24,-75.907763249478,-1.34684782608694,74.5609154233911,"NO","REL AUC"
"LAC","B-LR","B-LR 20",-15.7586956521739,"AUC EOS
to 3rd Bleed",24,-75.907763249478,-1.34684782608694,74.5609154233911,"NO","REL AUC"
"MAP","B-B","B-B 03",355.075757575758,"AUC EOS
to 3rd Bleed",48,126.359574468085,237.660344827586,111.300770359501,"NO","REL AUC"
"MAP","B-B","B-B 04",301.693333333333,"AUC EOS
to 3rd Bleed",48,126.359574468085,237.660344827586,111.300770359501,"NO","REL AUC"
"MAP","B-B","B-B 06",178.384523809524,"AUC EOS
to 3rd Bleed",48,126.359574468085,237.660344827586,111.300770359501,"NO","REL AUC"
"MAP","B-B","B-B 07",123.412765957447,"AUC EOS
to 3rd Bleed",48,126.359574468085,237.660344827586,111.300770359501,"NO","REL AUC"
"MAP","B-B","B-B 09",67.5944444444444,"AUC EOS
to 3rd Bleed",48,126.359574468085,237.660344827586,111.300770359501,"NO","REL AUC"
"MAP","B-B","B-B 10",112.411627906977,"AUC EOS
to 3rd Bleed",48,126.359574468085,237.660344827586,111.300770359501,"NO","REL AUC"
"MAP","B-B","B-B 11",185.072413793103,"AUC EOS
to 3rd Bleed",48,126.359574468085,237.660344827586,111.300770359501,"NO","REL AUC"
"MAP","B-B","B-B 13",143.59,"AUC EOS
to 3rd Bleed",48,126.359574468085,237.660344827586,111.300770359501,"NO","REL AUC"
"MAP","B-B","B-B 16",255.189655172414,"AUC EOS
to 3rd Bleed",48,126.359574468085,237.660344827586,111.300770359501,"NO","REL AUC"
"MAP","B-B","B-B 17",135.2,"AUC EOS
to 3rd Bleed",48,126.359574468085,237.660344827586,111.300770359501,"NO","REL AUC"
"MAP","B-EM","B-EM 05",-62.5013888888889,"AUC EOS
to 3rd Bleed",48,7.11805555555557,146.356944444444,139.238888888889,"NO","REL AUC"
"MAP","B-EM","B-EM 06",215.976388888889,"AUC EOS
to 3rd Bleed",48,7.11805555555557,146.356944444444,139.238888888889,"NO","REL AUC"
"MAP","B-LR","B-LR 01",96.3972972972973,"AUC EOS
to 3rd Bleed",4,-7.97598452883263,126.248197343454,134.224181872286,"NO","REL AUC"
"MAP","B-LR","B-LR 02",-52.183606557377,"AUC EOS
to 3rd Bleed",48,-7.97598452883263,126.248197343454,134.224181872286,"NO","REL AUC"
"MAP","B-LR","B-LR 03",44.7919642857143,"AUC EOS
to 3rd Bleed",48,-7.97598452883263,126.248197343454,134.224181872286,"NO","REL AUC"
"MAP","B-LR","B-LR 04",-58.8056603773585,"AUC EOS
to 3rd Bleed",48,-7.97598452883263,126.248197343454,134.224181872286,"NO","REL AUC"
"MAP","B-LR","B-LR 05",155.925806451613,"AUC EOS
to 3rd Bleed",48,-7.97598452883263,126.248197343454,134.224181872286,"NO","REL AUC"
"MAP","B-LR","B-LR 06",2.97321428571428,"AUC EOS
to 3rd Bleed",48,-7.97598452883263,126.248197343454,134.224181872286,"NO","REL AUC"
"MAP","B-LR","B-LR 07",38.7412280701755,"AUC EOS
to 3rd Bleed",48,-7.97598452883263,126.248197343454,134.224181872286,"NO","REL AUC"
"MAP","B-LR","B-LR 08",185.644827586207,"AUC EOS
to 3rd Bleed",48,-7.97598452883263,126.248197343454,134.224181872286,"NO","REL AUC"
"MAP","B-LR","B-LR 09",-43.9057692307692,"AUC EOS
to 3rd Bleed",48,-7.97598452883263,126.248197343454,134.224181872286,"NO","REL AUC"
"MAP","B-LR","B-LR 13",180.151470588235,"AUC EOS
to 3rd Bleed",48,-7.97598452883263,126.248197343454,134.224181872286,"NO","REL AUC"
"MAP","B-LR","B-LR 14",94.8222222222222,"AUC EOS
to 3rd Bleed",48,-7.97598452883263,126.248197343454,134.224181872286,"NO","REL AUC"
"MAP","B-LR","B-LR 15",158.897777777778,"AUC EOS
to 3rd Bleed",24,-7.97598452883263,126.248197343454,134.224181872286,"NO","REL AUC"
"MAP","B-LR","B-LR 16",0.927777777777778,"AUC EOS
to 3rd Bleed",24,-7.97598452883263,126.248197343454,134.224181872286,"NO","REL AUC"
"MAP","B-LR","B-LR 17",-16.879746835443,"AUC EOS
to 3rd Bleed",24,-7.97598452883263,126.248197343454,134.224181872286,"NO","REL AUC"
"MAP","B-LR","B-LR 20",96.5705882352941,"AUC EOS
to 3rd Bleed",24,-7.97598452883263,126.248197343454,134.224181872286,"NO","REL AUC"
"LAC","B-B","B-B 03",-177.422580645161,"AUC EOS
to 4th Bleed",48,-136.8484375,-93.0154411764706,43.8329963235294,"NO","REL AUC"
"LAC","B-B","B-B 04",-136.8484375,"AUC EOS
to 4th Bleed",48,-136.8484375,-93.0154411764706,43.8329963235294,"NO","REL AUC"
"LAC","B-B","B-B 07",-245.776712328767,"AUC EOS
to 4th Bleed",48,-136.8484375,-93.0154411764706,43.8329963235294,"NO","REL AUC"
"LAC","B-B","B-B 09",-122.429255319149,"AUC EOS
to 4th Bleed",48,-136.8484375,-93.0154411764706,43.8329963235294,"NO","REL AUC"
"LAC","B-B","B-B 10",-77.4140186915888,"AUC EOS
to 4th Bleed",48,-136.8484375,-93.0154411764706,43.8329963235294,"NO","REL AUC"
"LAC","B-B","B-B 11",-130.034653465347,"AUC EOS
to 4th Bleed",48,-136.8484375,-93.0154411764706,43.8329963235294,"NO","REL AUC"
"LAC","B-B","B-B 13",-89.7328,"AUC EOS
to 4th Bleed",48,-136.8484375,-93.0154411764706,43.8329963235294,"NO","REL AUC"
"LAC","B-B","B-B 16",-93.0154411764706,"AUC EOS
to 4th Bleed",48,-136.8484375,-93.0154411764706,43.8329963235294,"NO","REL AUC"
"LAC","B-B","B-B 17",-95.8823529411765,"AUC EOS
to 4th Bleed",48,-136.8484375,-93.0154411764706,43.8329963235294,"NO","REL AUC"
"LAC","B-EM","B-EM 05",-180.175517241379,"AUC EOS
to 4th Bleed",48,-118.438208443855,5.03640915119363,123.474617595049,"NO","REL AUC"
"LAC","B-EM","B-EM 06",66.7737179487179,"AUC EOS
to 4th Bleed",48,-118.438208443855,5.03640915119363,123.474617595049,"NO","REL AUC"
"LAC","B-LR","B-LR 01",-70.7938053097346,"AUC EOS
to 4th Bleed",5,-104.243896804005,-1.04825422804146,103.195642575963,"NO","REL AUC"
"LAC","B-LR","B-LR 02",-48.8986842105263,"AUC EOS
to 4th Bleed",24,-104.243896804005,-1.04825422804146,103.195642575963,"NO","REL AUC"
"LAC","B-LR","B-LR 03",-37.1611111111111,"AUC EOS
to 4th Bleed",48,-104.243896804005,-1.04825422804146,103.195642575963,"NO","REL AUC"
"LAC","B-LR","B-LR 04",43.065,"AUC EOS
to 4th Bleed",48,-104.243896804005,-1.04825422804146,103.195642575963,"NO","REL AUC"
"LAC","B-LR","B-LR 05",-83.3245283018868,"AUC EOS
to 4th Bleed",48,-104.243896804005,-1.04825422804146,103.195642575963,"NO","REL AUC"
"LAC","B-LR","B-LR 06",-69.1627777777778,"AUC EOS
to 4th Bleed",48,-104.243896804005,-1.04825422804146,103.195642575963,"NO","REL AUC"
"LAC","B-LR","B-LR 07",-132.187671232877,"AUC EOS
to 4th Bleed",48,-104.243896804005,-1.04825422804146,103.195642575963,"NO","REL AUC"
"LAC","B-LR","B-LR 08",-142.973595505618,"AUC EOS
to 4th Bleed",48,-104.243896804005,-1.04825422804146,103.195642575963,"NO","REL AUC"
"LAC","B-LR","B-LR 09",-125.163265306122,"AUC EOS
to 4th Bleed",48,-104.243896804005,-1.04825422804146,103.195642575963,"NO","REL AUC"
"LAC","B-LR","B-LR 13",-151.967716535433,"AUC EOS
to 4th Bleed",48,-104.243896804005,-1.04825422804146,103.195642575963,"NO","REL AUC"
"LAC","B-LR","B-LR 14",106.044827586207,"AUC EOS
to 4th Bleed",48,-104.243896804005,-1.04825422804146,103.195642575963,"NO","REL AUC"
"LAC","B-LR","B-LR 15",21.8329787234042,"AUC EOS
to 4th Bleed",24,-104.243896804005,-1.04825422804146,103.195642575963,"NO","REL AUC"
"LAC","B-LR","B-LR 16",-23.9294871794872,"AUC EOS
to 4th Bleed",24,-104.243896804005,-1.04825422804146,103.195642575963,"NO","REL AUC"
"LAC","B-LR","B-LR 17",49.0313725490196,"AUC EOS
to 4th Bleed",24,-104.243896804005,-1.04825422804146,103.195642575963,"NO","REL AUC"
"LAC","B-LR","B-LR 20",-48.3673913043478,"AUC EOS
to 4th Bleed",24,-104.243896804005,-1.04825422804146,103.195642575963,"NO","REL AUC"
"MAP","B-B","B-B 03",461.136363636364,"AUC EOS
to 4th Bleed",48,137.2975,253.250277093596,115.952777093596,"NO","REL AUC"
"MAP","B-B","B-B 04",418.36,"AUC EOS
to 4th Bleed",48,137.2975,253.250277093596,115.952777093596,"NO","REL AUC"
"MAP","B-B","B-B 06",247.432142857143,"AUC EOS
to 4th Bleed",48,137.2975,253.250277093596,115.952777093596,"NO","REL AUC"
"MAP","B-B","B-B 07",196.817021276596,"AUC EOS
to 4th Bleed",48,137.2975,253.250277093596,115.952777093596,"NO","REL AUC"
"MAP","B-B","B-B 09",67.5944444444444,"AUC EOS
to 4th Bleed",48,137.2975,253.250277093596,115.952777093596,"NO","REL AUC"
"MAP","B-B","B-B 10",112.411627906977,"AUC EOS
to 4th Bleed",48,137.2975,253.250277093596,115.952777093596,"NO","REL AUC"
"MAP","B-B","B-B 11",185.072413793103,"AUC EOS
to 4th Bleed",48,137.2975,253.250277093596,115.952777093596,"NO","REL AUC"
"MAP","B-B","B-B 13",143.59,"AUC EOS
to 4th Bleed",48,137.2975,253.250277093596,115.952777093596,"NO","REL AUC"
"MAP","B-B","B-B 16",255.189655172414,"AUC EOS
to 4th Bleed",48,137.2975,253.250277093596,115.952777093596,"NO","REL AUC"
"MAP","B-B","B-B 17",135.2,"AUC EOS
to 4th Bleed",48,137.2975,253.250277093596,115.952777093596,"NO","REL AUC"
"MAP","B-EM","B-EM 05",-63.1958333333333,"AUC EOS
to 4th Bleed",48,30.5555555555556,218.058333333333,187.502777777778,"NO","REL AUC"
"MAP","B-EM","B-EM 06",311.809722222222,"AUC EOS
to 4th Bleed",48,30.5555555555556,218.058333333333,187.502777777778,"NO","REL AUC"
"MAP","B-LR","B-LR 01",116.667567567568,"AUC EOS
to 4th Bleed",4,-19.2554814647378,204.298745519713,223.554226984451,"NO","REL AUC"
"MAP","B-LR","B-LR 02",-67.7573770491803,"AUC EOS
to 4th Bleed",48,-19.2554814647378,204.298745519713,223.554226984451,"NO","REL AUC"
"MAP","B-LR","B-LR 03",33.1848214285714,"AUC EOS
to 4th Bleed",48,-19.2554814647378,204.298745519713,223.554226984451,"NO","REL AUC"
"MAP","B-LR","B-LR 04",-82.3905660377359,"AUC EOS
to 4th Bleed",48,-19.2554814647378,204.298745519713,223.554226984451,"NO","REL AUC"
"MAP","B-LR","B-LR 05",220.441935483871,"AUC EOS
to 4th Bleed",48,-19.2554814647378,204.298745519713,223.554226984451,"NO","REL AUC"
"MAP","B-LR","B-LR 06",-3.27678571428572,"AUC EOS
to 4th Bleed",48,-19.2554814647378,204.298745519713,223.554226984451,"NO","REL AUC"
"MAP","B-LR","B-LR 07",49.2675438596491,"AUC EOS
to 4th Bleed",48,-19.2554814647378,204.298745519713,223.554226984451,"NO","REL AUC"
"MAP","B-LR","B-LR 08",233.920689655172,"AUC EOS
to 4th Bleed",48,-19.2554814647378,204.298745519713,223.554226984451,"NO","REL AUC"
"MAP","B-LR","B-LR 09",-40.0596153846154,"AUC EOS
to 4th Bleed",48,-19.2554814647378,204.298745519713,223.554226984451,"NO","REL AUC"
"MAP","B-LR","B-LR 13",249.269117647059,"AUC EOS
to 4th Bleed",48,-19.2554814647378,204.298745519713,223.554226984451,"NO","REL AUC"
"MAP","B-LR","B-LR 14",188.155555555556,"AUC EOS
to 4th Bleed",48,-19.2554814647378,204.298745519713,223.554226984451,"NO","REL AUC"
"MAP","B-LR","B-LR 15",231.12,"AUC EOS
to 4th Bleed",24,-19.2554814647378,204.298745519713,223.554226984451,"NO","REL AUC"
"MAP","B-LR","B-LR 16",0.927777777777778,"AUC EOS
to 4th Bleed",24,-19.2554814647378,204.298745519713,223.554226984451,"NO","REL AUC"
"MAP","B-LR","B-LR 17",-35.2341772151899,"AUC EOS
to 4th Bleed",24,-19.2554814647378,204.298745519713,223.554226984451,"NO","REL AUC"
"MAP","B-LR","B-LR 20",156.864705882353,"AUC EOS
to 4th Bleed",24,-19.2554814647378,204.298745519713,223.554226984451,"NO","REL AUC"
"LAC","B-B","B-B 03",-247.583870967742,"AUC EOS
to EOB",48,-339.269863013699,-285.2859375,53.9839255136986,"NO","REL AUC"
"LAC","B-B","B-B 04",-285.2859375,"AUC EOS
to EOB",48,-339.269863013699,-285.2859375,53.9839255136986,"NO","REL AUC"
"LAC","B-B","B-B 07",-339.269863013699,"AUC EOS
to EOB",48,-339.269863013699,-285.2859375,53.9839255136986,"NO","REL AUC"
"LAC","B-B","B-B 09",-395.301595744681,"AUC EOS
to EOB",48,-339.269863013699,-285.2859375,53.9839255136986,"NO","REL AUC"
"LAC","B-B","B-B 10",-269.470093457944,"AUC EOS
to EOB",48,-339.269863013699,-285.2859375,53.9839255136986,"NO","REL AUC"
"LAC","B-B","B-B 11",-398.846534653465,"AUC EOS
to EOB",48,-339.269863013699,-285.2859375,53.9839255136986,"NO","REL AUC"
"LAC","B-B","B-B 13",-315.3328,"AUC EOS
to EOB",48,-339.269863013699,-285.2859375,53.9839255136986,"NO","REL AUC"
"LAC","B-B","B-B 16",-322.427205882353,"AUC EOS
to EOB",48,-339.269863013699,-285.2859375,53.9839255136986,"NO","REL AUC"
"LAC","B-B","B-B 17",-323.529411764706,"AUC EOS
to EOB",48,-339.269863013699,-285.2859375,53.9839255136986,"NO","REL AUC"
"LAC","B-EM","B-EM 05",-229.830689655172,"AUC EOS
to EOB",48,-144.94240826702,24.8341545092838,169.776562776304,"NO","REL AUC"
"LAC","B-EM","B-EM 06",109.722435897436,"AUC EOS
to EOB",48,-144.94240826702,24.8341545092838,169.776562776304,"NO","REL AUC"
"LAC","B-LR","B-LR 01",-46.0150442477876,"AUC EOS
to EOB",5,-131.68683106576,13.0779878618114,144.764818927571,"NO","REL AUC"
"LAC","B-LR","B-LR 02",-51.5302631578947,"AUC EOS
to EOB",24,-131.68683106576,13.0779878618114,144.764818927571,"NO","REL AUC"
"LAC","B-LR","B-LR 03",27.1246031746032,"AUC EOS
to EOB",48,-131.68683106576,13.0779878618114,144.764818927571,"NO","REL AUC"
"LAC","B-LR","B-LR 04",83.065,"AUC EOS
to EOB",48,-131.68683106576,13.0779878618114,144.764818927571,"NO","REL AUC"
"LAC","B-LR","B-LR 05",-67.2867924528302,"AUC EOS
to EOB",48,-131.68683106576,13.0779878618114,144.764818927571,"NO","REL AUC"
"LAC","B-LR","B-LR 06",-102.496111111111,"AUC EOS
to EOB",48,-131.68683106576,13.0779878618114,144.764818927571,"NO","REL AUC"
"LAC","B-LR","B-LR 07",-169.858904109589,"AUC EOS
to EOB",48,-131.68683106576,13.0779878618114,144.764818927571,"NO","REL AUC"
"LAC","B-LR","B-LR 08",-195.782584269663,"AUC EOS
to EOB",48,-131.68683106576,13.0779878618114,144.764818927571,"NO","REL AUC"
"LAC","B-LR","B-LR 09",-160.877551020408,"AUC EOS
to EOB",48,-131.68683106576,13.0779878618114,144.764818927571,"NO","REL AUC"
"LAC","B-LR","B-LR 13",-170.077952755905,"AUC EOS
to EOB",48,-131.68683106576,13.0779878618114,144.764818927571,"NO","REL AUC"
"LAC","B-LR","B-LR 14",81.9068965517241,"AUC EOS
to EOB",48,-131.68683106576,13.0779878618114,144.764818927571,"NO","REL AUC"
"LAC","B-LR","B-LR 15",50.5563829787234,"AUC EOS
to EOB",24,-131.68683106576,13.0779878618114,144.764818927571,"NO","REL AUC"
"LAC","B-LR","B-LR 16",-16.8782051282051,"AUC EOS
to EOB",24,-131.68683106576,13.0779878618114,144.764818927571,"NO","REL AUC"
"LAC","B-LR","B-LR 17",-0.968627450980392,"AUC EOS
to EOB",24,-131.68683106576,13.0779878618114,144.764818927571,"NO","REL AUC"
"LAC","B-LR","B-LR 20",-94.0195652173913,"AUC EOS
to EOB",24,-131.68683106576,13.0779878618114,144.764818927571,"NO","REL AUC"
"MAP","B-B","B-B 03",567.19696969697,"AUC EOS
to EOB",48,293.287465393134,512.107068965517,218.819603572383,"NO","REL AUC"
"MAP","B-B","B-B 04",538.36,"AUC EOS
to EOB",48,293.287465393134,512.107068965517,218.819603572383,"NO","REL AUC"
"MAP","B-B","B-B 06",302.194047619048,"AUC EOS
to EOB",48,293.287465393134,512.107068965517,218.819603572383,"NO","REL AUC"
"MAP","B-B","B-B 07",286.178723404255,"AUC EOS
to EOB",48,293.287465393134,512.107068965517,218.819603572383,"NO","REL AUC"
"MAP","B-B","B-B 09",163.427777777778,"AUC EOS
to EOB",48,293.287465393134,512.107068965517,218.819603572383,"NO","REL AUC"
"MAP","B-B","B-B 10",290.318604651163,"AUC EOS
to EOB",48,293.287465393134,512.107068965517,218.819603572383,"NO","REL AUC"
"MAP","B-B","B-B 11",433.348275862069,"AUC EOS
to EOB",48,293.287465393134,512.107068965517,218.819603572383,"NO","REL AUC"
"MAP","B-B","B-B 13",357.875714285714,"AUC EOS
to EOB",48,293.287465393134,512.107068965517,218.819603572383,"NO","REL AUC"
"MAP","B-B","B-B 16",679.327586206897,"AUC EOS
to EOB",48,293.287465393134,512.107068965517,218.819603572383,"NO","REL AUC"
"MAP","B-B","B-B 17",364.366666666667,"AUC EOS
to EOB",48,293.287465393134,512.107068965517,218.819603572383,"NO","REL AUC"
"MAP","B-EM","B-EM 05",-68.7513888888889,"AUC EOS
to EOB",48,48.2638888888889,282.294444444444,234.030555555556,"NO","REL AUC"
"MAP","B-EM","B-EM 06",399.309722222222,"AUC EOS
to EOB",48,48.2638888888889,282.294444444444,234.030555555556,"NO","REL AUC"
"MAP","B-LR","B-LR 02",-67.7573770491803,"AUC EOS
to EOB",48,-33.885885989011,289.195833333333,323.081719322344,"NO","REL AUC"
"MAP","B-LR","B-LR 03",15.3276785714286,"AUC EOS
to EOB",48,-33.885885989011,289.195833333333,323.081719322344,"NO","REL AUC"
"MAP","B-LR","B-LR 04",-82.3905660377359,"AUC EOS
to EOB",48,-33.885885989011,289.195833333333,323.081719322344,"NO","REL AUC"
"MAP","B-LR","B-LR 05",220.441935483871,"AUC EOS
to EOB",48,-33.885885989011,289.195833333333,323.081719322344,"NO","REL AUC"
"MAP","B-LR","B-LR 06",-21.1339285714286,"AUC EOS
to EOB",48,-33.885885989011,289.195833333333,323.081719322344,"NO","REL AUC"
"MAP","B-LR","B-LR 07",51.8991228070176,"AUC EOS
to EOB",48,-33.885885989011,289.195833333333,323.081719322344,"NO","REL AUC"
"MAP","B-LR","B-LR 08",297.713793103448,"AUC EOS
to EOB",48,-33.885885989011,289.195833333333,323.081719322344,"NO","REL AUC"
"MAP","B-LR","B-LR 09",-38.1365384615385,"AUC EOS
to EOB",48,-33.885885989011,289.195833333333,323.081719322344,"NO","REL AUC"
"MAP","B-LR","B-LR 13",322.798529411765,"AUC EOS
to EOB",48,-33.885885989011,289.195833333333,323.081719322344,"NO","REL AUC"
"MAP","B-LR","B-LR 14",290.377777777778,"AUC EOS
to EOB",48,-33.885885989011,289.195833333333,323.081719322344,"NO","REL AUC"
"MAP","B-LR","B-LR 15",308.897777777778,"AUC EOS
to EOB",24,-33.885885989011,289.195833333333,323.081719322344,"NO","REL AUC"
"MAP","B-LR","B-LR 16",285.65,"AUC EOS
to EOB",24,-33.885885989011,289.195833333333,323.081719322344,"NO","REL AUC"
"MAP","B-LR","B-LR 17",-67.5126582278481,"AUC EOS
to EOB",24,-33.885885989011,289.195833333333,323.081719322344,"NO","REL AUC"
"MAP","B-LR","B-LR 20",220.1,"AUC EOS
to EOB",24,-33.885885989011,289.195833333333,323.081719322344,"NO","REL AUC"
"LAC","B-B","B-B 03",-247.583870967742,"AUC EOS
to 1 hr",48,-339.269863013699,-285.2859375,53.9839255136986,"NO","REL AUC"
"LAC","B-B","B-B 04",-285.2859375,"AUC EOS
to 1 hr",48,-339.269863013699,-285.2859375,53.9839255136986,"NO","REL AUC"
"LAC","B-B","B-B 07",-339.269863013699,"AUC EOS
to 1 hr",48,-339.269863013699,-285.2859375,53.9839255136986,"NO","REL AUC"
"LAC","B-B","B-B 09",-404.503723404255,"AUC EOS
to 1 hr",48,-339.269863013699,-285.2859375,53.9839255136986,"NO","REL AUC"
"LAC","B-B","B-B 10",-276.292523364486,"AUC EOS
to 1 hr",48,-339.269863013699,-285.2859375,53.9839255136986,"NO","REL AUC"
"LAC","B-B","B-B 11",-408.10396039604,"AUC EOS
to 1 hr",48,-339.269863013699,-285.2859375,53.9839255136986,"NO","REL AUC"
"LAC","B-B","B-B 13",-323.5328,"AUC EOS
to 1 hr",48,-339.269863013699,-285.2859375,53.9839255136986,"NO","REL AUC"
"LAC","B-B","B-B 16",-331.250735294118,"AUC EOS
to 1 hr",48,-339.269863013699,-285.2859375,53.9839255136986,"NO","REL AUC"
"LAC","B-B","B-B 17",-331.705882352941,"AUC EOS
to 1 hr",48,-339.269863013699,-285.2859375,53.9839255136986,"NO","REL AUC"
"LAC","B-EM","B-EM 05",-229.830689655172,"AUC EOS
to 1 hr",48,-144.94240826702,24.8341545092838,169.776562776304,"NO","REL AUC"
"LAC","B-EM","B-EM 06",109.722435897436,"AUC EOS
to 1 hr",48,-144.94240826702,24.8341545092838,169.776562776304,"NO","REL AUC"
"LAC","B-LR","B-LR 02",-51.5302631578947,"AUC EOS
to 1 hr",24,-146.282191043084,20.1012955182073,166.383486561291,"NO","REL AUC"
"LAC","B-LR","B-LR 03",27.1246031746032,"AUC EOS
to 1 hr",48,-146.282191043084,20.1012955182073,166.383486561291,"NO","REL AUC"
"LAC","B-LR","B-LR 04",83.065,"AUC EOS
to 1 hr",48,-146.282191043084,20.1012955182073,166.383486561291,"NO","REL AUC"
"LAC","B-LR","B-LR 05",-67.2867924528302,"AUC EOS
to 1 hr",48,-146.282191043084,20.1012955182073,166.383486561291,"NO","REL AUC"
"LAC","B-LR","B-LR 06",-102.496111111111,"AUC EOS
to 1 hr",48,-146.282191043084,20.1012955182073,166.383486561291,"NO","REL AUC"
"LAC","B-LR","B-LR 07",-169.858904109589,"AUC EOS
to 1 hr",48,-146.282191043084,20.1012955182073,166.383486561291,"NO","REL AUC"
"LAC","B-LR","B-LR 08",-195.782584269663,"AUC EOS
to 1 hr",48,-146.282191043084,20.1012955182073,166.383486561291,"NO","REL AUC"
"LAC","B-LR","B-LR 09",-160.877551020408,"AUC EOS
to 1 hr",48,-146.282191043084,20.1012955182073,166.383486561291,"NO","REL AUC"
"LAC","B-LR","B-LR 13",-170.077952755905,"AUC EOS
to 1 hr",48,-146.282191043084,20.1012955182073,166.383486561291,"NO","REL AUC"
"LAC","B-LR","B-LR 14",81.9068965517241,"AUC EOS
to 1 hr",48,-146.282191043084,20.1012955182073,166.383486561291,"NO","REL AUC"
"LAC","B-LR","B-LR 15",50.5563829787234,"AUC EOS
to 1 hr",24,-146.282191043084,20.1012955182073,166.383486561291,"NO","REL AUC"
"LAC","B-LR","B-LR 16",-16.8782051282051,"AUC EOS
to 1 hr",24,-146.282191043084,20.1012955182073,166.383486561291,"NO","REL AUC"
"LAC","B-LR","B-LR 17",-0.968627450980392,"AUC EOS
to 1 hr",24,-146.282191043084,20.1012955182073,166.383486561291,"NO","REL AUC"
"LAC","B-LR","B-LR 20",-94.0195652173913,"AUC EOS
to 1 hr",24,-146.282191043084,20.1012955182073,166.383486561291,"NO","REL AUC"
"MAP","B-B","B-B 03",567.19696969697,"AUC EOS
to 1 hr",48,297.822349114064,514.908793103448,217.086443989384,"NO","REL AUC"
"MAP","B-B","B-B 04",538.36,"AUC EOS
to 1 hr",48,297.822349114064,514.908793103448,217.086443989384,"NO","REL AUC"
"MAP","B-B","B-B 06",302.194047619048,"AUC EOS
to 1 hr",48,297.822349114064,514.908793103448,217.086443989384,"NO","REL AUC"
"MAP","B-B","B-B 07",286.178723404255,"AUC EOS
to 1 hr",48,297.822349114064,514.908793103448,217.086443989384,"NO","REL AUC"
"MAP","B-B","B-B 09",168.566666666667,"AUC EOS
to 1 hr",48,297.822349114064,514.908793103448,217.086443989384,"NO","REL AUC"
"MAP","B-B","B-B 10",296.36511627907,"AUC EOS
to 1 hr",48,297.822349114064,514.908793103448,217.086443989384,"NO","REL AUC"
"MAP","B-B","B-B 11",444.555172413793,"AUC EOS
to 1 hr",48,297.822349114064,514.908793103448,217.086443989384,"NO","REL AUC"
"MAP","B-B","B-B 13",366.59,"AUC EOS
to 1 hr",48,297.822349114064,514.908793103448,217.086443989384,"NO","REL AUC"
"MAP","B-B","B-B 16",693.293103448276,"AUC EOS
to 1 hr",48,297.822349114064,514.908793103448,217.086443989384,"NO","REL AUC"
"MAP","B-B","B-B 17",374.783333333333,"AUC EOS
to 1 hr",48,297.822349114064,514.908793103448,217.086443989384,"NO","REL AUC"
"MAP","B-EM","B-EM 05",-68.7513888888889,"AUC EOS
to 1 hr",48,48.2638888888889,282.294444444444,234.030555555556,"NO","REL AUC"
"MAP","B-EM","B-EM 06",399.309722222222,"AUC EOS
to 1 hr",48,48.2638888888889,282.294444444444,234.030555555556,"NO","REL AUC"
"MAP","B-LR","B-LR 02",-67.7573770491803,"AUC EOS
to 1 hr",48,-33.885885989011,289.195833333333,323.081719322344,"NO","REL AUC"
"MAP","B-LR","B-LR 03",15.3276785714286,"AUC EOS
to 1 hr",48,-33.885885989011,289.195833333333,323.081719322344,"NO","REL AUC"
"MAP","B-LR","B-LR 04",-82.3905660377359,"AUC EOS
to 1 hr",48,-33.885885989011,289.195833333333,323.081719322344,"NO","REL AUC"
"MAP","B-LR","B-LR 05",220.441935483871,"AUC EOS
to 1 hr",48,-33.885885989011,289.195833333333,323.081719322344,"NO","REL AUC"
"MAP","B-LR","B-LR 06",-21.1339285714286,"AUC EOS
to 1 hr",48,-33.885885989011,289.195833333333,323.081719322344,"NO","REL AUC"
"MAP","B-LR","B-LR 07",51.8991228070176,"AUC EOS
to 1 hr",48,-33.885885989011,289.195833333333,323.081719322344,"NO","REL AUC"
"MAP","B-LR","B-LR 08",297.713793103448,"AUC EOS
to 1 hr",48,-33.885885989011,289.195833333333,323.081719322344,"NO","REL AUC"
